,tp,tn,fp,fn,iou,recall,precision
unet_model_05_0_metrics,383844.0,326688905.0,32850.0,50113.0,0.822275587127014,0.8845208165786012,0.9211651715647453
unet_model_04_0_metrics,388649.0,326682493.0,39262.0,45308.0,0.821287818113812,0.8955933421974989,0.9082472757185489
unet_model_59_0_metrics,381919.0,326687200.0,34555.0,52038.0,0.8151744245611638,0.8800848932037045,0.9170296345029942
unet_model_21_0_metrics,376163.0,326691626.0,30129.0,57794.0,0.8105458902013851,0.8668209062188189,0.9258439742845047
unet_model_12_0_metrics,383823.0,326688472.0,33283.0,50134.0,0.8214686242616215,0.8844724246872386,0.9202049359155706
unet_model_89_0_metrics,373781.0,326688880.0,32875.0,60176.0,0.800675617781129,0.8613318831128429,0.9191577156122128
unet_model_82_0_metrics,382363.0,326687648.0,34107.0,51594.0,0.8169032440008204,0.8811080360496547,0.918104545345403
unet_model_95_0_metrics,385667.0,326686875.0,34880.0,48290.0,0.8226035914400954,0.8887216936240226,0.9170603999077392
unet_model_37_0_metrics,348883.0,326697985.0,23770.0,85074.0,0.7622076040958912,0.8039575349631415,0.9362141187646417
unet_model_56_0_metrics,381967.0,326686974.0,34781.0,51990.0,0.8148837943584689,0.8801955032411045,0.9165418910228723
unet_model_90_0_metrics,382019.0,326685815.0,35940.0,51938.0,0.8129845476774697,0.8803153307816213,0.9140107043992354
