,name,iou,acc,precision,recall,pos,neg,tp,tn,fp,fn
182,m_3807620_nw_18_1_20170626,0.008134790078221724,0.0088913220057963,0.008156930414629254,0.7498132876773768,512821,46791843,384520,36081,46755762,128301
183,m_3907654_nw_18_1_20170611,0.0021261381881530774,0.0228164109870675,0.002127553590833836,0.7616716072364356,127853,46644227,97382,969789,45674438,30471
184,m_3807731_nw_18_1_20170731,0.0024092423290121554,0.003608186314469444,0.0024129713931975508,0.6092150530825894,189516,47790268,115456,57664,47732604,74060
185,m_3807739_ne_18_1_20170731,0.0010032821844617927,0.001086343693705258,0.0010034872965745403,0.8307506471095772,57950,47930546,48142,3990,47926556,9808
186,m_3907619_sw_18_1_20170609,0.002622550669374807,0.002983055396226621,0.002625007602732929,0.7369773879282453,166902,46752106,123003,16959,46735147,43899
187,m_3907617_ne_18_1_20170609,0.009311094884635655,0.010410848740844952,0.009360499851984398,0.6382217657759643,685489,46353039,437494,52217,46300822,247995
188,m_3907643_sw_18_1_20170609,0.04373883667691104,0.0579689956047357,0.0449125862511688,0.6259768799556543,3245409,43903519,2031551,701625,43201894,1213858
189,m_3907636_nw_18_1_20170611,0.019924918024590583,0.02171729320078254,0.01999219702599332,0.8555072192768257,1090968,45837256,933331,85823,45751433,157637
190,m_3807607_se_18_1_20170611,0.0032713902266775603,0.0035980792901239215,0.0032736464469118338,0.825984060516007,185075,46559309,152869,15321,46543988,32206
191,m_3807724_sw_18_1_20170716,0.0029459880657978933,0.0031501075692362017,0.002947125387484977,0.8841774415146896,159399,47690713,140937,9796,47680917,18462
192,m_3807647_se_18_1_20170709,0.0014558333569971505,0.0015533320048986524,0.0014560866281994207,0.8932736942020882,76907,47116481,68699,4608,47111873,8208
193,m_3907549_se_18_1_20170709,0.017213880508516997,0.01736618091918317,0.017250856658198827,0.8892698691279054,897976,45498696,798543,7190,45491506,99433
194,m_3807533_se_18_1_20170611,0.0026252911918876074,0.006784618744992302,0.0026357098057054637,0.3990920535114439,306626,46501310,122372,195202,46306108,184254
195,m_3807501_se_18_1_20170709,0.011227199599560716,0.011536996052508642,0.011248287937306178,0.8569070617102639,610093,45969363,522793,14594,45954769,87300
196,m_3807538_ne_18_1_20170611,0.005758106362853532,0.005791349242851264,0.005764301020324706,0.8427197671843861,316130,45952190,266409,1547,45950643,49721
197,m_3907718_nw_18_1_20170710,0.008755809569092896,0.009872097235951187,0.008813449334944453,0.5724327340647166,732949,47239431,419564,54024,47185407,313385
198,m_3807541_nw_18_1_20170611,0.003321602073999282,0.0066049598781758,0.0033241245237634835,0.8140316878355375,190925,46754099,155419,154651,46599448,35506
199,m_3807562_ne_18_1_20170611,0.0007969229478179193,0.000804000151560035,0.0007969573483032798,0.9486187278970837,39022,46411218,37017,329,46410889,2005
200,m_3807634_sw_18_1_20170626,0.00491924924666488,0.0057222871133485054,0.004927199879485755,0.7529996951366269,311615,47426465,234646,38525,47387940,76969
201,m_3907717_nw_18_1_20170628,0.00021928188671996613,0.0002360003652698198,0.0002192904690267066,0.8485530546623794,12440,48127316,10556,805,48126511,1884
202,m_3907644_ne_18_1_20170611,0.051685730056252106,0.05841345596093241,0.05241665747649394,0.7875285494132704,3055667,43835789,2406425,332667,43503122,649242
203,m_3907639_ne_18_1_20170611,0.007662240505548394,0.010470396930684581,0.007721562443823461,0.4993354944413583,711055,45758721,355055,131502,45627219,356000
204,m_3807642_se_18_1_20170626,0.0052514057044934686,0.005616564386334766,0.0052616156779854255,0.7301864801864801,343200,47394880,250600,17524,47377356,92600
205,m_3907526_se_18_1_20170609,0.02783714553197403,0.02793728095376139,0.027860082237494022,0.9712746069736574,1320713,44765447,1282775,4747,44760700,37938
206,m_3807541_sw_18_1_20170611,0.0041778573560131305,0.008816610680612284,0.004182321503368218,0.7965041555993488,245091,46699933,195216,218680,46481253,49875
207,m_3907648_se_18_1_20170611,0.005942420772642462,0.006341429145647952,0.005958134135709366,0.6926127003897304,398224,46035000,275815,18638,46016362,122409
208,m_3807502_ne_18_1_20170609,0.032615785562920455,0.032742343402056,0.03268713367413557,0.9372744366368422,1616231,44835209,1514852,6077,44829132,101379
209,m_3807617_sw_18_1_20170716,0.007878129160435949,0.00859197867799116,0.007887326157246622,0.8710720136629647,430946,47252366,375385,34309,47218057,55561
210,m_3907655_nw_18_1_20170611,0.0038864991014231553,0.004127326666544441,0.003888799477237656,0.8679022327259158,209027,46480517,181415,11288,46469229,27612
211,m_3907518_ne_18_1_20170609,0.018142652387344745,0.018274897792882855,0.01816506215395789,0.9363308573422916,891091,45103749,834356,6195,45097554,56735
212,m_3807622_ne_18_1_20170730,0.00045897449894150173,0.0005250905900297404,0.0004590150496221799,0.8385894050023303,25748,47021372,21592,3112,47018260,4156
213,m_3907622_sw_18_1_20170611,0.004613300451534449,0.004864976125241927,0.004618064695673964,0.8172431909725659,262666,46280214,214662,11768,46268446,48004
214,m_3907647_se_18_1_20170611,0.00391575105528392,0.004273633870110876,0.003919199257382735,0.8165343536073976,223208,46338104,182257,16729,46321375,40951
215,m_3907655_ne_18_1_20170611,0.00553638526956679,0.005658753991882778,0.00554369690924442,0.8076070692968892,319466,46287614,258003,5735,46281879,61463
216,m_3907660_sw_18_1_20170626,0.0058086081513191515,0.006495064121088858,0.0058165124927748585,0.8104028137156797,337774,46820190,273733,32561,46787629,64041
217,m_3807732_sw_18_1_20170716,0.0016649980702634574,0.0017419530217820855,0.0016653695854447104,0.8818468343931435,90425,47805815,79741,3692,47802123,10684
218,m_3807555_ne_18_1_20170611,0.0046260619389029934,0.005048777863109086,0.004628867629376245,0.8841538995488125,242028,46035112,213990,19653,46015459,28038
219,m_3907541_sw_18_1_20170709,0.008130437839526907,0.008271453865192797,0.008142904072048021,0.8415408957315618,448103,45939389,377097,6595,45932794,71006
220,m_3807655_ne_18_1_20170709,0.0003724885254594064,0.00038540687542815925,0.00037249535959170676,0.9530572419774501,18448,47183616,17582,610,47183006,866
221,m_3907647_ne_18_1_20170611,0.0010481337585263831,0.0011194272188893646,0.0010482988682264758,0.8693615050238723,56132,46505180,48799,3323,46501857,7333
222,m_3807533_ne_18_1_20170611,0.0038902244188786764,0.004355129004987272,0.0038924279440134173,0.8729659674554793,208330,46562730,181865,21829,46540901,26465
223,m_3807502_se_18_1_20170609,0.03345395021544829,0.03353926164614057,0.03348561594073988,0.9725098105484519,1597770,44853670,1553847,4100,44849570,43923
224,m_3907636_sw_18_1_20170611,0.04379301865970758,0.05083946922858193,0.04446746307645761,0.7427560689836469,2746506,44181718,2039984,345822,43835896,706522
225,m_3807650_ne_18_1_20170626,0.0022252276254883666,0.002486822111255418,0.002227064278029212,0.7296009325287987,145840,47684280,106405,12540,47671740,39435
226,m_3807651_nw_18_1_20170626,0.0010737668045605621,0.0011608835553396913,0.0010741201861945344,0.7654654968837341,66907,47633829,51215,4160,47629669,15692
227,m_3907660_ne_18_1_20170611,0.01939261297222035,0.022613226728081155,0.019490335286048967,0.7945675950627202,1145165,45929939,909911,154609,45775330,235254
228,m_3807554_sw_18_1_20170611,0.006217573294729274,0.0063475452441149926,0.0062208890634327324,0.9210429790287856,313525,46136715,288770,6075,46130640,24755
229,m_3807632_se_18_1_20170611,0.018598104474115116,0.02001407789169603,0.01873923639317628,0.711767557012629,1223457,45667087,870817,67654,45599433,352640
230,m_3807537_ne_18_1_20170611,0.01883788972859023,0.018980437303103358,0.018980121482882622,0.7154096721721209,1220305,45130155,873018,6734,45123421,347287
231,m_3807716_se_18_1_20170716,0.01563936450740211,0.020326406734670305,0.015789536674291185,0.6218378208224743,1194469,46526115,742766,227222,46298893,451703
232,m_3907623_se_18_1_20170611,0.004879106153718592,0.005267316058353902,0.004885773193669063,0.7814461175203496,289686,46125034,226374,18107,46106927,63312
233,m_3907639_se_18_1_20170611,2.429295828617436e-06,2.5797827926079936e-06,2.429299693308438e-06,0.6042780748663101,187,46515357,113,7,46515350,74
234,m_3807525_nw_18_1_20170611,0.010493496479234737,0.010766998061599649,0.010512943640691661,0.850135193344647,578061,46266751,491430,12948,46253803,86631
235,m_3807552_se_18_1_20170611,0.002647971315274503,0.00267112132434965,0.0026514505130451056,0.668652964820854,184598,46430282,123432,1082,46429200,61166
236,m_3907639_sw_18_1_20170611,0.0004896580763322344,0.0005359035644840578,0.0004897353059660818,0.7563983556557485,30164,46567772,22816,2156,46565616,7348
237,m_3907525_nw_18_1_20170709,0.03029872206122993,0.03184660699252606,0.030547464116247036,0.7881768514794146,1775094,44475202,1399088,73827,44401375,376006
238,m_3807517_ne_18_1_20170611,0.012786123995193436,0.013342397378337758,0.0128454133995726,0.7347615363387278,811696,45859152,596403,26298,45832854,215293
239,m_3807611_ne_18_1_20170626,0.004657126055124669,0.004953293112150659,0.00466226165159418,0.8087182632520319,272279,47023529,220197,14073,47009456,52082
240,m_3807631_sw_18_1_20170730,0.001095031207508191,0.0012677652521836755,0.0010951815071841647,0.8886304108078301,58032,47043748,51569,8145,47035603,6463
241,m_3907618_se_18_1_20170609,0.0025794354411997015,0.0027960159929329193,0.002581437165945972,0.7688639711484736,157496,46798244,121093,10196,46788048,36403
242,m_3907651_ne_18_1_20170716,0.05869082535319691,0.08284501267452382,0.0615124142922801,0.5613067119750023,4794997,42271071,2691464,1207725,41063346,2103533
243,m_3807602_sw_18_1_20170716,0.033483974318623544,0.04726578927629622,0.034526519000964595,0.5258207169241975,2979255,44482705,1566554,676773,43805932,1412701
244,m_3907635_ne_18_1_20170611,0.04173915882602311,0.058864291938982974,0.04309958698655277,0.5693987299748935,3381193,43583799,1925247,839314,42744485,1455946
245,m_3807547_ne_18_1_20170611,0.004988279827702442,0.005608253182515045,0.004996802935739009,0.7451875892761707,308733,45840931,230064,28755,45812176,78669
246,m_3807527_sw_18_1_20170611,0.007169243937705788,0.008389217815825942,0.007182026819512661,0.8011145498942354,416491,46180821,333657,57258,46123563,82834
247,m_3807653_nw_18_1_20170730,0.005345686106181392,0.005798814762388107,0.00535126037111018,0.8369164446821082,302949,47148127,253543,21617,47126510,49406
248,m_3807606_sw_18_1_20170611,0.005956539558475616,0.006599597405540231,0.00596570862081617,0.7948941083459174,351633,46603807,279511,30376,46573431,72122
249,m_3907622_se_18_1_20170611,0.00562524628973678,0.006265086981880997,0.005633573146717285,0.7919174965386235,330071,46166969,261389,29919,46137050,68682
250,m_3807664_se_18_1_20170611,0.012213380651437683,0.060779876813571845,0.012349425977758809,0.5257655561411037,1041759,46123177,547721,2318958,43804219,494038
251,m_3807554_se_18_1_20170611,0.0031273582416159605,0.0031775619570061347,0.0031285698923423735,0.8898079564406945,163088,46241672,145117,2337,46239335,17971
252,m_3807626_se_18_1_20170626,0.011181006630667716,0.012692318431149867,0.011222074288695922,0.7534092247356973,704779,46858005,530987,72695,46785310,173792
253,m_3807740_se_18_1_20170716,0.00026229666711221266,0.00028690144601334745,0.0002623087630291153,0.8504805739813185,14774,47890178,12565,1179,47888999,2209
254,m_3807633_sw_18_1_20170716,0.0016215262165019235,0.0016918146779061282,0.0016219107853148959,0.8724286774128279,88962,47778574,77613,3370,47775204,11349
255,m_3807510_sw_18_1_20170611,0.011483744946936256,0.011638085172238079,0.011528599947715415,0.7469343528419548,716162,45872258,534926,7274,45864984,181236
256,m_3907559_nw_18_1_20170609,0.027401693581022124,0.027531344089097822,0.027478927963673655,0.9069693414784189,1397980,44879964,1267925,6169,44873795,130055
257,m_3807624_ne_18_1_20170611,0.0076735146665754695,0.007973126822151205,0.007682406135464998,0.8689395938066528,413153,46385927,359005,14130,46371797,54148
258,m_3907651_nw_18_1_20170716,0.03017741814242672,0.04116770162833819,0.03108442860846044,0.5084109359515467,2766874,44382054,1406709,534304,43847750,1360165
259,m_3807503_sw_18_1_20170609,0.05107486191876547,0.05117346017157254,0.05115010151810817,0.9720062029657006,2436254,43932938,2368054,4818,43928120,68200
260,m_3807626_sw_18_1_20170626,0.006125676696132448,0.006518900480727086,0.006134410202441057,0.8114158319081358,360184,47369184,292259,18884,47350300,67925
261,m_3807640_ne_18_1_20170611,0.004738865704736718,0.004840477757545145,0.0047435694019233934,0.8269607606185789,268939,46667337,222402,4792,46662545,46537
262,m_3807641_ne_18_1_20170626,0.0017422074579034668,0.001777423032495021,0.0017425661394751511,0.894337394664806,93155,47728325,83312,1687,47726638,9843
263,m_3907624_nw_18_1_20170611,0.005342455818994517,0.005868056623776884,0.00535198306656932,0.7500720773762014,329507,45957197,247154,24459,45932738,82353
264,m_3907634_nw_18_1_20170609,0.017194057341659033,0.021608931664057186,0.017387954426016736,0.6065931506952217,1331230,45845466,807515,211923,45633543,523715
265,m_3807546_nw_18_1_20170611,0.02301130549829616,0.023107561892999496,0.023064343904242054,0.90914644134429,1172128,45141672,1065636,4563,45137109,106492
266,m_3907517_sw_18_1_20170709,0.022969099394706965,0.023765639255896885,0.023039194257839124,0.8830357298993814,1200871,45003693,1060412,37669,44966024,140459
267,m_3807603_sw_18_1_20170716,0.009993186054390436,0.013687593465715492,0.010087445966379832,0.5167784866901639,911882,46420982,471241,176632,46244350,440641
268,m_3907664_ne_18_1_20170611,0.016025714563396628,0.016487504299939747,0.01605789343576072,0.8888536724281326,839254,45731166,745974,21856,45709310,93280
269,m_3807636_se_18_1_20170730,0.006809117328145949,0.007156130381262331,0.006815464473941889,0.8796850951388605,367095,47075305,322928,16576,47058729,44167
270,m_3807633_nw_18_1_20170716,0.0018708881978821111,0.002000774547337305,0.0018717770865961326,0.7975553653578689,112164,47709316,89457,6223,47703093,22707
271,m_3907638_sw_18_1_20170611,0.0201020887302178,0.02592181528546531,0.020281547461912176,0.6943615521016804,1344448,45372612,933533,277458,45095154,410915
272,m_3807614_se_18_1_20170730,0.0014787727511951067,0.0016973154773657227,0.0014792724633651273,0.814041212234809,85363,46915917,69489,10287,46905630,15874
